segment_0162.wav|and global temperatures fluctuated greatly within relatively short periods of time.
segment_0163.wav|We may have had bodies and brains very like those we have now, but because the environment was so unstable
segment_0164.wav|It was hard to survive.
segment_0165.wav|Data from genetic studies of modern day humans suggests that in fact 70,000 years ago
segment_0166.wav|Those climatic hazards left us susceptible to events that nearly exterminated us.
segment_0167.wav|our entire species.
segment_0168.wav|may have been reduced to as few as 20,000 fertile adults.
segment_0169.wav|If we were to develop much further...
segment_0170.wav|we needed a little stability.
segment_0171.wav|the retreat of the last glaciers 11,700 years ago.
segment_0172.wav|brought that stability.
segment_0173.wav|The Holocene
segment_0174.wav|The part of the Earth's history that we think of was our time.
segment_0175.wav|has been one of the most stable periods in our planet's long history.
segment_0176.wav|For 10,000 years, the average global temperature did not vary up or down by more than 1 degree centigrade.
segment_0177.wav|We don't know exactly what produced this stability.
segment_0178.wav|but the richness of the living world may well have had something to do with it.
segment_0179.wav|phytoplankton microscopic plants floating near the ocean surface
segment_0180.wav|and vast forests extending right round the globe in the north.
segment_0181.wav|locked away a great deal of carbon.
segment_0182.wav|and so help to maintain a balanced level of greenhouse gases in the atmosphere.
segment_0183.wav|Huge herds of grazing animals kept the grasslands rich and productive by fertilizing the soils and stimulating new growth by grazing them.
segment_0184.wav|mangrove swamps and coral reefs along the coast.
segment_0185.wav|provided nurseries for young fish that, when mature, ranged into open waters and enriched the ocean's ecosystems.
segment_0186.wav|a dense multi-layered belt of rainforest around the equator.
segment_0187.wav|Harness the sun's energy.
segment_0188.wav|and added moisture and oxygen to the global air currents.
segment_0189.wav|and great white expanses of snow and ice of the northern and southern ends of the Earth reflected sunlight back into space, cooling the whole Earth.
segment_0190.wav|like a gigantic air conditioner.
segment_0191.wav|So the flourishing biodiversity of the Holocene...
segment_0192.wav|helped to moderate the global temperatures of the Earth.
segment_0193.wav|and the living world settled into a gentle, reliable, annual rhythm.
segment_0194.wav|The Seasons.
segment_0195.wav|on the tropical plains.
segment_0196.wav|dry and rainy seasons alternated with clockwork regularity.
segment_0197.wav|In Asia and Oceania, the winds change direction at the same time each year.
segment_0198.wav|delivering the monsoon on cue.
segment_0199.wav|In northern regions, the temperatures rose above 15 degrees centigrade in March, triggering the spring.
segment_0200.wav|and then stayed high until October.
segment_0202.wav|and brought autumn.
segment_0203.wav|The Holocene was our Garden of Eden.
segment_0204.wav|Its rhythm of seasons was so reliable.
segment_0205.wav|that it gave our species the opportunities we needed.
segment_0206.wav|and we took advantage of them.
segment_0207.wav|Almost as soon as the environment stabilized, groups of people living in the Middle East began to abandon gathering plants and hunting animals and took to a completely new way of life.
segment_0208.wav|They started to farm.
segment_0209.wav|The change was not deliberate.
segment_0210.wav|It didn't happen by design.
segment_0211.wav|The path to agriculture was long haphazard and accidental, and due more to luck than to foresight.
segment_0212.wav|In the Middle East, the lands had all the characteristics needed for such happy accidents.
segment_0213.wav|They lie on the crossroads between three continents, Africa, Asia and Europe.
segment_0214.wav|So for millions of years...
segment_0215.wav|A species of plants and animals from all three?
segment_0216.wav|have both passed through and established themselves here.
segment_0217.wav|The hillsides and floodplains were colonized by plants such as the wild ancestors of today's wheat.
segment_0220.wav|Bees and lentils.
segment_0221.wav|all species that produce seeds.
segment_0222.wav|so rich in nutriment that they can survive the prolonged dry seasons.
segment_0223.wav|Such edible morsels must have attracted people every year.
segment_0224.wav|If they were able to gather more seeds than they needed immediately, they doubtless stored them.
segment_0225.wav|as some other mammals and birds do.
segment_0226.wav|so that they could be eaten during the winter when food is scarce.
segment_0227.wav|At some point, the hunter-gatherers stopped their wanderings.
segment_0228.wav|and settle down.
segment_0229.wav|Secure in the knowledge.
segment_0230.wav|that their stored seeds would provide them with food when nothing else was easily available.
segment_0231.wav|Wild cattle?
segment_0232.wav|goats, sheep and pigs.
segment_0233.wav|all existed naturally in this region.
segment_0234.wav|Initially, they must have been taken from the wild, but they too became domesticated within a few thousand years of the start of the Holocene.
segment_0235.wav|Again, there will have been many intermediate and doubtless unintentional steps in the journey from wild to tame.
segment_0236.wav|At first the hunters selected males to kill.
segment_0237.wav|and protected breeding females.
segment_0238.wav|in order to boost the populations.
segment_0239.wav|Evidence for this has been found by scientists studying the bones of animals around ancient village sites.
segment_0240.wav|The humans may also have chased off other animal predators or lived without meat entirely for periods of the year to maintain the wild stock.
segment_0241.wav|Ultimately, they not only caught but kept animals alive for long periods and began to breed them.
segment_0242.wav|inevitably selecting as their stock.
segment_0243.wav|those individuals that were less aggressive and more tolerant.
segment_0244.wav|With time, all of these developments were enhanced by other innovations.
segment_0245.wav|Building grain stores, herding.
segment_0246.wav|Digging irrigation channels, tilling and planting, adding manure.
segment_0247.wav|Agriculture had arrived.
segment_0248.wav|Perhaps the advent of farming was almost inevitable.
segment_0249.wav|when a species as intelligent and inventive as ours
segment_0250.wav|met a climate as stable as the Holocenes.
segment_0252.wav|The habit of farming started independently in at least 11 separate regions around the world.
segment_0253.wav|gradually developing cultivated strains of a very wide range of crops, including familiar ones like potatoes, maize, rice and sugarcane.
segment_0254.wav|and domesticated animals.
segment_0255.wav|such as donkeys, chickens.
segment_0257.wav|and bees.
segment_0258.wav|Farming transformed the relationship between humankind and nature.
segment_0259.wav|We were, in a very small way, taming a part of the wild world.
segment_0260.wav|confronting our environment.
segment_0261.wav|to a modest degree.
segment_0262.wav|We built walls to protect plants from the wind.
segment_0263.wav|We shaded our animals from the sun by planting trees.
segment_0264.wav|Using their manure, we fertilize the land where they graze.
segment_0265.wav|We ensured that our crops flourished in times of drought.
segment_0266.wav|keeping them watered by building channels from rivers and lakes.
segment_0267.wav|We removed plants that competed with the ones we found useful.
segment_0268.wav|and covered whole hillsides.
segment_0269.wav|with those that we particularly favoured.
segment_0270.wav|Both the animals and the plants we selected in this way.
segment_0271.wav|also began to change.
segment_0272.wav|As we protected the grazing animals, they no longer needed to guard against attacks from predators or fight for access to females.
segment_0273.wav|We weeded our plots so that our food plants could grow without competition from other species.
segment_0274.wav|and get all the nitrogen, water and sunlight that they needed.
segment_0275.wav|They produced larger grains and bigger fruits and tubers.
segment_0276.wav|The animals became morbidable as we took away their need for weariness and aggression.
segment_0277.wav|Their ears flopped, their tails curled. They continued to make the yapping, bleating and whining noises of their younger years.
segment_0278.wav|even when they were mature.
segment_0279.wav|Perhaps because in many ways...
segment_0280.wav|they were eternally youthful.
segment_0281.wav|being fed and protected by us, their surrogate parents.
segment_0282.wav|and we were also changing from a species that was moulded by nature.
segment_0283.wav|into one that had the ability to mold other species.
segment_0284.wav|to match its own requirements.
segment_0285.wav|The farmer's work was hard.
segment_0286.wav|They suffered frequent droughts and famine.
segment_0287.wav|but eventually they were able to produce more than they needed for their own immediate requirements.
segment_0288.wav|Compared to their hunter-gathering neighbors, they were able to raise bigger families.
segment_0289.wav|These extra sons and daughters were useful.
segment_0290.wav|not only to tend the crops and livestock
segment_0291.wav|but to assist their family in retaining possession of its fields.
segment_0292.wav|Farming made land more valuable than it had been in its wild state.
segment_0293.wav|and the farmers began to build more permanent shelters to maintain their claims.
segment_0294.wav|The plots belonging to different families inevitably varied in soil type.
segment_0295.wav|water availability and aspects.
segment_0296.wav|So some crops and herds fared better than others.
segment_0297.wav|After feeding the family
segment_0298.wav|The farmers were able to use any surplus to trade.
segment_0299.wav|Farming communities came together at open markets to barter their wares.
segment_0300.wav|they began to exchange food for other assets and for skills.
segment_0301.wav|The farmers needed stone, twine, oil and fish.
segment_0302.wav|They wanted the products of carpenters, masons and toolmakers.
segment_0303.wav|who now, for the first time, were able to trade for food rather than spending time growing it.
segment_0304.wav|as the number of trades increased.
segment_0305.wav|the markets developed into towns and then cities in many of the fertile river valleys.
segment_0306.wav|As each new valley was settled, some farmers moved to the next in search of fresh fields.
segment_0307.wav|neighboring tribes of hunter-gatherers.
segment_0308.wav|Trading with the farming communities
segment_0309.wav|merged with them as they grew, and the practice of farming spread at speed.
segment_0310.wav|up the rivers into every watershed.
segment_0311.wav|Civilization had started.
segment_0312.wav|He'd gathered pace with each generation and with each technical innovation.
segment_0313.wav|Water power, steam power.
segment_0314.wav|Electrification were invented and refined.
segment_0315.wav|and eventually all the achievements with which we are familiar today were established.
segment_0316.wav|but each generation in these ever more complex societies.
segment_0317.wav|was able to develop and progress only because the natural world continued to be stable.
segment_0318.wav|and could be relied upon to develop the commodities and the conditions that we needed.
segment_0319.wav|the benign environment of the Holocene.
segment_0320.wav|and the marvellous biodiversity that guaranteed it.
segment_0321.wav|became more important to us than ever.
segment_0322.wav|1954
segment_0323.wav|world population.
segment_0324.wav|2.7 billion.
segment_0325.wav|Carbon in the atmosphere, 310 parts per million.
segment_0326.wav|Remaining Wilderness
segment_0327.wav|64%
segment_0328.wav|After studying the natural sciences at university and doing my national service in the Royal Navy
segment_0329.wav|I joined the Infant BBC Television Service.
segment_0330.wav|It had started in 1936, the first in the world, using two small studios in Alexander Palace in North London.
segment_0331.wav|It was suspended when the Second World War erupted.
segment_0332.wav|But in 1946, it began again using the same cameras in the same studios.
segment_0333.wav|All these programs were live and in black and white.
segment_0334.wav|and they could only be seen in London and Birmingham.
segment_0335.wav|My job was to produce non-fiction programmes of all kinds.
segment_0336.wav|but as the number and variety of programmes shown each evening increased.
segment_0337.wav|I started to specialize in natural history.
segment_0338.wav|To start with, we showed animals brought to the studios from the London Zoo.
segment_0339.wav|They were placed on a table covered by a doormat.
segment_0340.wav|and usually handled by one of the zoo's experts.
segment_0341.wav|But that made them look like freaks or oddities.
segment_0342.wav|I yearn to let viewers see them in their proper surroundings.
segment_0344.wav|where their varied shapes and colours made sense.
segment_0345.wav|And eventually I worked out a way in which I might do that.
segment_0346.wav|I made a plan with Jack Lester, the curator of reptiles in the Lunton Zoo.
segment_0347.wav|He would suggest to the zoo's director that he might go to Sierra Leone in West Africa, which he knew well.
segment_0348.wav|and that I would go with him, with the cameraman, to film what he did.
segment_0349.wav|After each film sequence showing Jack at work in the wilderness...
segment_0350.wav|He would then appear live in the studio.
segment_0351.wav|show the actual animal that he had caught?
segment_0352.wav|and explains something about its natural history.
segment_0353.wav|It would be excellent publicity for the zoo.
segment_0354.wav|and the BBC would get a new kind of animal program.
segment_0355.wav|We called it Zoo Quest.
segment_0356.wav|So in 1954...
segment_0357.wav|I set off for Africa with Jack and Charles Lagos, a young cameraman who had worked in the Himalayas and who used the lightweight 60mm film camera that we would need.
segment_0358.wav|The first programme was transmitted in December 1954.
segment_0360.wav|The day after it had appeared...
segment_0361.wav|Jack was taken to hospital with a disease so serious.
segment_0362.wav|that it would eventually kill him.
segment_0363.wav|There was no way in which he could appear in the studio for a second program the following week.
segment_0364.wav|Only one person could do that job.
segment_0366.wav|So I was instructed to leave the control gallery from which I directed the live cameras and instead stand in the studio.
segment_0367.wav|grappling with the pythons, monkeys, rare birds and chameleons that the expedition had brought back.
segment_0368.wav|So began my career in front of the camera.
segment_0369.wav|The series turned out to be very popular.
segment_0370.wav|and I started to travel the world making ZooQuest programs.
segment_0371.wav|Guyana, Borneo, New Guinea.
segment_0372.wav|Madagascar Paraguay.
segment_0373.wav|Wherever I went, I found wilderness.
segment_0374.wav|sparkling coastal seas, vast forests, immense open grasslands.
segment_0375.wav|Year after year...
segment_0376.wav|I explored such places with cameras, recording the wonders of the natural world for viewers back home.
segment_0377.wav|The people who helped us, guiding us through these jungles and deserts, couldn't understand how I found it so difficult to locate animals.
segment_0378.wav|animals that were plainly obvious to them.
segment_0379.wav|It was some time before I acquired the skills that I needed to become reasonably competent at living and working in the wilderness.
segment_0380.wav|The programmes became extremely popular.
segment_0381.wav|People have never seen a pangolin before on television.
segment_0382.wav|They'd never seen us, Ruth.
segment_0383.wav|We showed them the largest lizard, the so-called dragon.
segment_0384.wav|that lives on Komodo.
segment_0385.wav|a small island in central Indonesia.
segment_0386.wav|and we filmed for the first time birds of paradise dancing in the New Guinea forest.
segment_0387.wav|The 1950s were a time of great optimism.
segment_0388.wav|The Second World War that has left Europe in ruin.
segment_0389.wav|was beginning to fade in the memory.
segment_0390.wav|The whole world wanted to move on.
segment_0391.wav|Technological innovation was booming, making our lives easier.
segment_0392.wav|introducing us to new experiences.
segment_0393.wav|It felt that nothing would limit our progress.
segment_0394.wav|the future was going to be exciting and bring everything we'd ever dreamed of.
segment_0395.wav|Who was I traveling the globe with the task of exploring nature?
segment_0397.wav|That was before any of us were aware.
segment_0398.wav|that there were problems.
segment_0399.wav|1960
segment_0400.wav|world population.
segment_0401.wav|3 billion.
segment_0402.wav|Carbon in the atmosphere?
segment_0403.wav|315 parts per million.
segment_0404.wav|Remaining Wilderness?
segment_0405.wav|62%
segment_0406.wav|If there is a single wilderness of which everyone has a clear mental image
segment_0407.wav|It's the Great Plains of Africa with their elephants, rhinos, giraffes and lions.
segment_0408.wav|My first visit to the plains was in 1960.
segment_0409.wav|While the wildlife I encountered was wonderful, it was the sheer expanse of the wide open landscapes that captured my attention.
segment_0410.wav|The Maasai word, Serengeti, means endless plains.
segment_0411.wav|It's an apt description.
segment_0412.wav|You can be in one spot on the Serengeti and the place appears to be totally empty of animals.
segment_0413.wav|and then the next morning there are one million wildebeest, a quarter of a million zebra, half a million gazelles.
segment_0414.wav|A few days after that...
segment_0416.wav|over the horizon.
segment_0418.wav|you would be forgiven for thinking that these planes were endless.
segment_0419.wav|when they can swallow up such immense hurt.
segment_0420.wav|At that time, it appeared inconceivable that human beings, a single species...
segment_0421.wav|might one day have the power to threaten something as vast.
segment_0422.wav|поэтому Vamos a iyi ηθ acquaintance και ευχαριστώ самого ορτόςиваемτου που λες GoodmentOps και完 τέλ Croatian
segment_0423.wav|Yet that was exactly the fear of visionary scientist Bernhard Jimmich.
segment_0424.wav|He was the director of the Frankfurt Zoo.
segment_0425.wav|and had revived it from a wreckage of broken cages and bomb craters after the war.
segment_0426.wav|In the 1950s he became a familiar face on German television presenting films on African wildlife.
segment_0427.wav|is most famous.
segment_0428.wav|Serengeti shall not die.
segment_0429.wav|had won the Academy Award for documentary in 1959.
segment_0430.wav|The film recorded his work to try and map the movements of the wildebeest herds.
segment_0431.wav|He and his son Michael, who was a qualified pilot...
segment_0432.wav|had used a small plane to follow the herds over the horizon.
segment_0433.wav|They charted them as they moved across rivers, through woodlands and over national borders, and in doing so
segment_0434.wav|he began to understand the workings of the entire Serengeti ecosystem.
segment_0435.wav|It became apparent that the grasses, surprisingly, needed the herbivores as much as the herbivores needed the grasses.
segment_0436.wav|Without the grazers, the grasses wouldn't be so dominant.
segment_0437.wav|They had evolved to withstand being copped by a million voracious mouths.
segment_0438.wav|When the herd's teeth sliced off the leaves close to the ground level,
segment_0439.wav|The plants used reserves of sustenance in their bases just below ground to regrow.
segment_0440.wav|When the herds hooves broke up the soil and the plants shed their seeds, the next generation of grass was established.
segment_0441.wav|When the herds moved on, the grasses were able to regrow quickly, nourished by the piles of manure that the animals had left behind them.
segment_0442.wav|What looked like a path of destruction in the herd's wake.
segment_0443.wav|was in fact
segment_0444.wav|an essential stage.
segment_0445.wav|in the grass's life cycle.
segment_0446.wav|If there were too few grazers, the grasses would disappear, shaded by taller plants that would come to dominate in the herd's absence.
segment_0447.wav|It was the tale of interdependence characteristic of the discoveries then being made by the emerging science of ecology.
segment_0448.wav|The task of naming and classifying the world species that had preoccupied zoologists in the 19th century was being superseded by other pursuits.
segment_0449.wav|zoologists were now becoming more specialized.
segment_0450.wav|Some studied the workings of animal cells invisible to the naked eye, using ever more powerful microscopes and x-rays, a pursuit that in 1953 resulted in the discovery of the structure of DNA, the very essence of inheritance.
segment_0451.wav|Others, the ecologists, developed statistical techniques and surveying equipment.
segment_0452.wav|to study animal communities living together out in the wild.
segment_0453.wav|In the 1950s, these ecologists were beginning to make sense of the seeming chaos of the outside world.
segment_0454.wav|and coming to understand how all life was interconnected in a web of infinite variety with everything relying on everything else.
segment_0455.wav|Animals and plants had a close and sometimes intimate relationship with one another.
segment_0456.wav|Yet, although tightly interwoven, these ecosystems were not necessarily robust.
segment_0457.wav|Even a small knock in the wrong place could put the whole community off balance.
segment_0458.wav|Chimek knew that this must be true even for an ecosystem as large as the Serengeti.
segment_0459.wav|His survey flights soon revealed that it was in fact
segment_0460.wav|the very size of the plains that prevented that ecosystem from collapsing.
segment_0461.wav|Without immense space, the herds could not move over great distances and give the different areas of wild pasture the respite they required.
segment_0462.wav|between attacks.
segment_0463.wav|The grazers would grind the leaves down to the very roots.
segment_0464.wav|and ultimately bring about their own starvation.
segment_0465.wav|The predators might benefit for a short while as their prey became enfeebled by starvation.
segment_0466.wav|But with time, they too would die.
segment_0467.wav|without its vast space.
segment_0468.wav|the Serengeti ecosystem would lose its balance.
segment_0470.wav|motivated by the knowledge that Tanzania and Kenya were about to claim independence and might well give in to demands to turn their planes into farmland.
segment_0471.wav|Jim Ek through his films and other activities.
segment_0472.wav|gave strength to those anxious to protect the grasslands and save the space for nature.
segment_0473.wav|the African states of their own volition.
segment_0474.wav|took visionary action.
segment_0475.wav|Tanzania banned human settlement in the section of the Serengeti that lay within its borders.
segment_0476.wav|a ruling that caused a great deal of controversy.
segment_0477.wav|In Kenya, new reserves were created in the area around the Mara River to preserve the entire route of the Serengeti migration.
segment_0478.wav|The point was made.
segment_0479.wav|Nature is far from unlimited.
segment_0480.wav|The wild is finite.
segment_0481.wav|It needs protecting.
segment_0482.wav|and a few years later...
segment_0484.wav|became obvious to everyone.
segment_0485.wav|1968
segment_0486.wav|World population 3.5 billion.
segment_0487.wav|Carbon in the atmosphere.
segment_0488.wav|323 parts per million.
segment_0489.wav|Remaining Wilderness?
segment_0490.wav|59%
segment_0491.wav|During the ZooQuest expeditions, I'd spent time with people in distant parts of the world.
segment_0492.wav|who led lives very different from my own, and I started to learn more about them and the way they viewed existence.
segment_0493.wav|I felt it would be valuable to bring their lives and perspectives to the home audience.
segment_0494.wav|So the emphasis of my overseas filming began to change.
segment_0495.wav|and I began to make films showing the lives and customs of the people far from Europe.
segment_0496.wav|in de Zuid-Eeste Stadion.
segment_0497.wav|in the islands of the Western Pacific.
segment_0498.wav|and in Australia.
segment_0499.wav|I became so engaged with these peoples.
segment_0500.wav|that I decided I ought to know something more of their beliefs and the way they organized their lives.
segment_0501.wav|The BBC allowed me to resign from full-time employment as a producer.
segment_0502.wav|and for the next few years to spend six months in 12 making programmes, and then a similar length of time studying anthropology at the London School of Economics.
segment_0503.wav|It seemed a marvelous arrangement.
segment_0504.wav|But it didn't last long.
segment_0505.wav|In the 1960s the BBC was given the responsibility of introducing colour television into Britain, which till then had been in black and white.
segment_0506.wav|This would be done by a new network called BBC2.
segment_0507.wav|Its programs would also explore new styles and subjects.
segment_0508.wav|What exactly they were was not defined. That would be the responsibility of its controller.
segment_0509.wav|To anyone interested in broadcasting, such a job was irresistible.
segment_0510.wav|At any rate, when I was offered it.
segment_0511.wav|I found it so.
segment_0512.wav|And in 1965...
segment_0513.wav|I abandoned my anthropological studies.
segment_0514.wav|and return to the staff of the BBC.
segment_0515.wav|and to an executive desk.
segment_0516.wav|So it was that in 1968, four days before Christmas...
segment_0517.wav|I was standing at the back of the International Control Room in the BBC's television centre
segment_0518.wav|watching pictures being sent back to Earth.
segment_0519.wav|from the Apollo 8 mission.
segment_0520.wav|We all knew that Apollo 8
segment_0522.wav|For the first time, a crew would leave the Earth's orbit.
segment_0523.wav|travel all the way to the moon, circle it,
